id,name,host_id,host_name,host_since,host_is_superhost,neighbourhood,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,cleaning_fee,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,instant_bookable,is_business_travel_ready,calculated_host_listings_count,reviews_per_month,neighborhood
134193,Charming Family House near GG Park,658666,Terry,2011-06-03,f,Richmond District,94121,37.7806,-122.47596999999999,t,House,Entire home/apt,6,1.5,3.0,3.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo']",200.0,4,30,0,0,0,0,18,2011-06-19,2016-07-31,f,f,1,0.16,Richmond District
138619,North Beach View & Garden 1BD/1BA,644896,Matthew,2011-05-30,f,Telegraph Hill,94133,37.79835,-122.4042,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Self check-in', 'Lockbox']",100.0,30,30,30,60,90,365,67,2011-06-30,2019-06-10,f,f,1,0.62,North Beach
138772,Garden Studio,261304,Claire,2010-10-13,t,The Castro,94114,37.75823,-122.43273,t,House,Private room,2,1.0,1.0,1.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'Private entrance', 'Bathtub', 'Room-darkening shades']",50.0,5,365,0,23,53,240,67,2011-07-11,2020-03-22,f,f,1,0.62,Castro/Upper Market
148559,"Central Victorian Apartment, 2.5 br",717236,Steven,2011-06-18,f,Duboce Triangle,94114,37.76787,-122.43172,t,Apartment,Entire home/apt,6,1.0,2.0,4.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Pets live on this property', 'Dog(s)', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_50']",150.0,5,21,0,0,0,0,19,2011-07-26,2018-07-30,f,f,1,0.18,Castro/Upper Market
148769,Ground Floor Studio with Garage Parking,709325,Mark,2011-06-16,f,Twin Peaks,94131,37.75195,-122.44928,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'BBQ grill', 'Garden or backyard']",75.0,30,30,7,37,67,342,197,2014-06-23,2020-03-16,f,f,4,2.71,Twin Peaks
149108,3 Month Minimum Quiet Executive Luxury Cole Valley,719538,Margaret,2011-06-19,f,Cole Valley,94117,37.76101,-122.45069,t,Condominium,Entire home/apt,2,1.0,2.0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Wheelchair accessible', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Hot tub', 'Indoor fireplace', 'Heating', 'Washer', 'Dryer', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Fireplace guards', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'EV charger', 'BBQ grill', 'Patio or balcony']",350.0,30,180,7,37,67,342,2,2014-08-01,2015-07-26,f,f,1,0.03,Castro/Upper Market
166771,DOWNEY STREET - Victorian Flat,794467,Patti,2011-07-08,t,Haight-Ashbury,94117,37.76827,-122.44678,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Pets allowed', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Children’s books and toys', 'Room-darkening shades', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed']",250.0,30,180,0,0,20,110,158,2011-08-21,2020-03-26,f,f,1,1.47,Haight Ashbury
177137,Grant Avenue Apartment,817292,Rick,2011-07-13,f,Chinatown,94133,37.79675,-122.40781000000001,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Washer/Dryer', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private living room', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']",75.0,30,1125,0,0,6,281,65,2011-08-01,2020-03-29,t,f,2,0.6,Chinatown
183859,"Family-Friendly Flat In San Francisco, CA. USA",882283,Stephen,2011-07-28,t,Glen Park,94131,37.73604,-122.43777,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Breakfast', 'Pets live on this property', 'Dog(s)', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Baby monitor', 'Outlet covers', 'High chair', 'Stair gates', 'Babysitter recommendations', 'Pack ’n Play/travel crib', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove']",90.0,3,28,30,60,87,357,250,2012-05-29,2020-02-29,f,f,1,2.56,Glen Park
199480,One room overlooking Precita Park,974441,Peter,2011-08-15,t,Bernal Heights,94110,37.74557,-122.41187,t,Apartment,Private room,1,1.5,1.0,1.0,"['Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Hot water', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard']",20.0,4,50,0,0,0,0,203,2011-08-24,2020-02-17,t,f,2,1.9,Bernal Heights
201313,Fully Furnished 1 bedroom apartment,984585,Robb,2011-08-17,f,Telegraph Hill,94111,37.8034,-122.40485,t,Condominium,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Wheelchair accessible', 'Kitchen', 'Free parking on premises', 'Doorman', 'Gym', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Building staff', 'Private living room', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Baking sheet', 'Trash can']",225.0,30,730,30,60,90,365,2,2018-05-17,2018-08-22,t,f,1,0.08,North Beach
207980,"3 Bdrm City View Home w/Parking, deck,",1023546,Bruce,2011-08-26,t,Noe Valley,94131,37.74446,-122.43776000000001,t,House,Entire home/apt,8,1.0,3.0,5.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Free street parking', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Outlet covers', 'High chair', 'Crib', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'EV charger', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed']",132.0,2,120,8,25,46,292,403,2011-09-19,2020-05-24,t,f,1,3.79,Noe Valley
208831,Virtually Your Own Apt in Nth Beach,1028577,Peter,2011-08-27,t,North Beach,94133,37.80242,-122.4144,t,Guest suite,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Pets live on this property', 'Dog(s)', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Crib', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']",60.0,3,30,17,29,56,130,484,2011-09-26,2020-05-29,f,f,1,4.57,North Beach
209514,Haight Ashbury Experience Room 2,1032643,Josh,2011-08-29,f,Haight-Ashbury,94117,37.77118,-122.44963,t,House,Private room,2,2.0,1.0,1.0,"['TV', 'Wifi', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",30.0,1,5,30,60,90,361,490,2011-09-11,2020-03-08,f,f,5,4.6,Haight Ashbury
212265,"Sunny Condo in the Mission, San Francisco",1094844,Cynthia & Donald,2011-09-01,f,Mission District,94110,37.75551,-122.40881999999999,t,Condominium,Entire home/apt,4,2.0,2.0,2.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Smart lock', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony']",250.0,30,360,28,58,84,88,11,2018-11-17,2019-04-29,f,f,1,0.58,Mission
216042,Bernal Heights Views Garden Hottub,1115353,Jocelyn,2011-09-05,f,Bernal Heights,94110,37.74382,-122.41773,t,House,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Hot tub', 'Indoor fireplace', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water', 'Luggage dropoff allowed']",85.0,5,14,0,0,0,68,49,2011-09-13,2018-10-09,f,f,1,0.46,Bernal Heights
229240,Dorm Bed In Friendly Hostel Community #3,329072,Darren & Friends,2010-12-28,f,Financial District,94111,37.7937,-122.40417,t,Hostel,Shared room,3,1.0,1.0,8.0,"['Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Host greets you']",0.0,7,28,29,59,89,89,367,2011-09-27,2020-03-01,t,f,21,3.46,Financial District/South Beach
232060,Lovely Private Suite Near UCSF- Monthly Only,1214006,Syl & Art,2011-09-27,f,Inner Sunset,94122,37.75855,-122.46444,t,Guest suite,Entire home/apt,2,1.0,1.0,2.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'Private entrance', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",75.0,30,1125,30,60,90,365,113,2012-02-02,2017-09-25,f,f,1,1.11,Inner Sunset
232492,Huge Penthouse -Amazing Place !,1216300,Joan  & Bill,2011-09-27,f,Nob Hill,94109,37.79065,-122.41828000000001,t,Apartment,Private room,4,1.0,1.0,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Pets allowed', 'Elevator', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'BBQ grill', 'Patio or balcony']",60.0,2,1125,29,59,89,179,179,2012-09-22,2018-01-14,f,f,1,1.91,Nob Hill
238204,Spacious SF Getaway Near The Ocean,1248132,"Jennifer, Maria , Andrew",2011-10-04,t,Outer Sunset,94116,37.74174,-122.50435,t,Guest suite,Entire home/apt,4,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Host greets you']",85.0,3,29,8,37,67,321,211,2011-10-20,2020-02-22,t,f,1,2.01,Sunset/Parkside
241235,Dorm Bed In Friendly Hostel Community #4,329072,Darren & Friends,2010-12-28,f,Financial District,94111,37.7937,-122.40417,t,Hostel,Shared room,4,1.0,1.0,8.0,"['Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Host greets you']",0.0,7,28,29,59,89,89,328,2011-10-16,2020-03-06,t,f,21,3.11,Financial District/South Beach
259621,Dorm Bed In Friendly Hostel Community #6,329072,Darren & Friends,2010-12-28,f,Financial District,94111,37.7937,-122.40417,t,Hostel,Shared room,1,1.0,1.0,8.0,"['Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Host greets you']",0.0,7,28,29,59,89,89,241,2011-11-21,2020-01-22,t,f,21,2.32,Financial District/South Beach
269371,Delux Digs by Buena Vista Park,838614,Matthew,2011-07-19,t,The Castro,94114,37.76294,-122.43973999999999,t,Apartment,Private room,2,1.5,1.0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Smoking allowed', 'Pets live on this property', 'Cat(s)', 'Free street parking', 'Indoor fireplace', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hair dryer', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",50.0,2,40,30,60,90,365,191,2011-11-27,2020-02-16,t,f,1,1.84,Castro/Upper Market
271647,SURF Ocean Beach + Golden Gate Park,1421509,Matthew,2011-11-18,f,Outer Sunset,94122,37.75553,-122.50707,t,Apartment,Shared room,1,1.5,1.0,2.0,"['Internet', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace']",20.0,30,90,0,0,0,0,134,2012-10-01,2016-09-24,f,f,2,1.43,Sunset/Parkside
286311,Spacious Corona Heights flat with views,400480,Evelyn,2011-02-20,f,The Castro,94114,37.76275,-122.44252,t,Condominium,Entire home/apt,8,2.0,3.0,4.0,"['Wifi', 'Kitchen', 'Pets live on this property', 'Dog(s)', 'Free street parking', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_50', 'Bathtub', 'Children’s books and toys', 'Fireplace guards', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Other']",300.0,4,14,0,0,0,0,17,2016-05-06,2019-12-01,f,f,2,0.34,Castro/Upper Market
295240,Garden Apartment Oasis with Lush Greenery and a Hot Tub,1525192,Kristoffer,2011-12-21,t,The Castro,94114,37.76267,-122.43919,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Hot tub', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Hot water', 'Body soap', 'Bath towel', 'Toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Other', 'Hot water kettle', 'Kitchenette', 'Mini fridge', 'Smart TV', 'DVD player', 'Terrace', 'Fire pit', 'Breakfast table', 'Formal dining area', 'Private hot tub', 'Netflix', 'HBO GO', 'Memory foam mattress', 'Outdoor seating', 'Walk-in shower', 'Full kitchen', 'Bedroom comforts', 'Bathroom essentials']",125.0,2,365,22,35,49,263,178,2012-02-11,2020-05-30,t,f,1,1.76,Castro/Upper Market
308885,North Beach Best Location and View,1588855,Arbe,2012-01-10,f,Telegraph Hill,94133,37.79954,-122.40678999999999,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,"['TV', 'Internet', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Hot water', 'Extra pillows and blankets', 'Patio or balcony', 'Host greets you']",100.0,30,59,30,60,90,365,111,2012-09-02,2020-03-31,t,f,2,1.17,North Beach
314368,2BR North Beach - Perfect for Business or Leisure,1229762,Jason,2011-09-30,t,Telegraph Hill,94133,37.80345,-122.40798000000001,t,Condominium,Entire home/apt,5,1.0,2.0,2.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Garden or backyard']",75.0,1,29,22,52,82,172,43,2018-05-28,2020-02-27,f,f,2,1.74,North Beach
317078,Alamo Square 1 bedroom Apt. F1B,374909,Eric,2011-02-02,f,Alamo Square,94117,37.77497,-122.4323,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Pets allowed', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed']",100.0,30,1125,7,14,44,319,15,2012-03-26,2019-08-21,f,f,14,0.15,Hayes Valley
